clientID,Holding Count,Total Value,Median Return,Average Return,CashPct,ACWI/AGG
14108,34,6821117.36,43213.37,84911.67897435898,3.138204031721864,1873391.2200000002
14109,10,36525.08,604.18,563.4077777777778,8.683102131466928,2456.4
14110,8,70841.4,2081.5,3803.2542857142857,9.894750809554866,1.0
14111,7,22192.38,20.07,319.6633333333333,5.326062369155539,1.0
14112,18,212738.38,1076.47,2094.473103448276,0.7977121946683997,16785.4
14113,27,632896.0599999999,1154.93,2937.299677419355,2.233271921458952,170132.2
14114,18,1727319.46,11610.73,19264.78413793104,2.031578455093652,141243.0
14116,11,195575.69,1695.135,1210.0210000000002,3.5631575683051406,1.0
14117,10,125623.0,1332.24,4232.113333333333,1.690844829370418,60841.700000000004
14118,41,3613523.73,8478.33,20784.565,4.638156894018792,365810.51999999996
14119,22,1349237.74,8639.165,12332.238235294117,2.900322073706596,133873.8
14120,51,227868.55,-124.35,-780.7533999999999,2.565215779009433,222023.23
14121,25,1090368.31,412.815,2855.852307692308,3.6490211275490942,54450.2
14122,23,318444.19,175.3,564.4232,13.277726938588517,116947.85
14123,2,25895.77,7173.68,7173.68,2.280333815136604,1.0
14124,18,1849911.86,5375.405,12775.797083333331,3.4938486204418404,85155.2
14125,13,140224.87,141.06,1918.298181818181,0.4075097377519409,24564.0
14128,9,36183.59,-12.59,195.7025,0.9948432424753876,1.0
14129,7,34144.44,106.05,699.377,13.855227966837353,1.0
14130,1,2.2,,,100.0,1.0
14131,21,837986.59,3418.215,6975.163333333334,2.0617263099639813,81880.0
14132,4,6489.83,292.17,279.5566666666667,2.484348588483828,1.0
14134,23,776484.3200000001,2097.055,6541.238125,3.255564774315082,91432.43000000001
14135,23,397016.86,188.07,717.8931914893618,3.644323820404,1.0
14136,1,927.29,,,100.0,1.0
14137,33,495460.81,273.34000000000003,592.8035,0.8272844021709809,26262.89
14138,5,12777.76,180.245,270.5575,8.182420079888807,1.0
14139,21,1096715.43,8851.385,11806.595,3.810864592285349,67141.6
14140,11,52872.87,498.92,651.1017647058824,9.65688074053858,1835.7
14141,15,182062.2,1240.715,3350.6228571428574,1.230930967548453,20984.4
14142,2,32529.91,,,23.14765088498554,1.0
14143,18,618528.85,3390.1,13162.697894736842,5.66062844117942,144695.08000000002
14145,1,819.08,51.71,51.71,0.0,1.0
14146,31,6791046.47,7235.73,32108.377407407406,0.6251345825351127,1744150.69
14147,4,7700.32,643.03,838.5933333333332,5.446786627049266,1.0
14148,21,789040.42,1614.9,5731.765128205128,0.7531743430837169,21288.8
14149,19,3899613.59,10294.43,41858.905,1.2493137813687845,380742.0
14151,18,361461.43,1482.14,2652.8075,0.6306813980125072,60723.2
14152,19,1430396.94,10997.375,28601.222222222223,2.3801435145687604,233109.0
14153,32,1725017.99,2944.29,17168.679705882354,0.5431433210734226,1.712490185505055
14154,25,1049994.12,2293.05,6989.504146341463,2.3918400609710084,80036.74
14155,3,18341.2,192.73,192.73,0.0824373541534905,1.0
14156,16,651838.0,1796.83,15670.865333333331,1.0085818869105514,57316.0
14157,33,359943.41000000003,339.07,1926.2430769230768,0.4946221963058025,177974.06
14158,6,47451.13,2184.62,1723.13,4.079818541729144,1.0
14159,17,336943.53,1661.57,3211.7259259259263,9.45010874670898,1.0
14160,23,513299.04,208.43,3017.89037037037,0.2111615092831656,49128.0
14161,12,33823.56,402.0,911.3645454545456,3.1746214768640555,8188.0
14163,5,12777.76,180.245,270.5575,8.182420079888807,1.0
14164,36,2297251.4,4863.89,13699.32230769231,4.472460001547937,334183.42000000004
14165,21,694089.72,1914.57,6948.799655172414,1.0411492623748988,37255.4
14166,26,3064156.09,5706.8,22815.49615384616,1.931140524894083,433145.2
14167,24,2010352.63,19627.67,35038.19,0.330008770650351,0.0
14168,9,102928.04,2335.585,3233.7475,8.022721505238026,1.0
14169,17,844899.57,15374.545,25339.34,1.857933245249492,163760.0
14170,25,783057.5,1249.595,4240.332173913043,3.980961806763871,1.0
14171,19,813408.62,7695.49,11608.622083333334,2.6971880381597138,83108.2
14172,8,34652.43,390.1,636.8585714285715,0.8496373847375206,1.0
14173,28,3193327.6,6786.0,26903.948888888888,1.1360322066549011,689802.9099999999
14174,12,113843.56,999.19,5206.25,3.680559532748273,47744.09
14175,16,10850974.93,4420.78,43142.175217391305,0.2103948276286359,4.0833245349622205
14176,6,717736.37,-18.95,213.58,81.67618564459818,1.0
14177,10,211274.14,11313.01,14778.276666666665,0.4201129395201892,46671.6
14178,24,1275983.91,2279.945,9539.216111111113,2.4445049624489386,99074.8
14179,50,3235540.72,8237.835,17417.991458333334,1.3907122145568298,1802105.04
14180,18,1327464.16,20775.46,19102.662352941177,3.9569294285127823,1.0
14182,36,559087.97,475.565,2110.2560000000003,0.3221156770731447,90308.85
14183,8,27759.26,11.84,152.11999999999995,3.828452199374191,1.0
14184,24,1031674.31,2021.635,3793.651296296297,3.2889924340560546,85104.4
14185,7,40940.25,907.65,2960.893333333333,13.147525967721252,1.0
14186,47,4406993.1,18515.69,43793.58229508197,2.2796325685193386,2425859.6
14187,22,2468529.98,6973.22,17954.441379310345,3.0320826810456647,119135.4
14188,1,9256.93,1000.87,1000.87,0.0,1.0
14189,20,3239121.77,14451.68,23762.496666666662,0.7198059120821507,589889.25
14190,9,2566.09,21.41,31.16625,0.8468136347517039,1.0
14191,14,112486.19,1364.1,1846.8925,2.4567904735683554,4094.0
14192,16,274831.84,745.9549999999999,2549.666111111111,4.025628908208015,1.0
14193,1,55679.54,-1415.82,-1415.82,0.0,1.0
14194,20,141375.1,59.955,347.57175,0.3609051381749685,1.0
14195,21,1337863.63,8141.0,20068.415416666667,3.36148161827226,143290.0
14196,2,10919.42,,,1.551547609671576,1.0
14197,12,2434856.24,3844.935,8130.473999999999,8.40669755517065,0.1201223992897034
14198,33,2083615.09,2818.41,8996.90403508772,3.086379548153493,0.5181118241054435
14199,31,3271685.02,1509.19,10177.193898305086,2.176781064333632,210978.84
14200,3,2351.4,161.385,161.385,2.0681296249043126,1.0
14202,7,234419.96,15823.82,22121.342,3.940858960986087,1.0
14204,25,1858847.88,6749.3,16117.934864864865,1.1062572801815285,83517.6
14205,23,651509.47,1041.79,5013.055555555556,1.993309475609004,2.5109622185970637
14206,23,2159895.76,1409.865,8087.382500000001,0.9396768295892204,198559.0
14207,9,48161.55,1281.75,2369.09125,0.9823811733633988,1.0
14208,1,2442.02,264.17,264.17,0.0,1.0
14209,29,2623424.54,1949.43,6271.252093023255,3.4649626323919347,165807.0
14210,8,33968.82,369.21,630.2828571428572,1.2712834887994342,1.0
14211,23,373113.36,3237.47,4552.221600000001,3.31191839391653,93507.98000000001
14212,15,887666.9,10035.08,13606.51695652174,3.924420297749077,81880.0
14213,19,1359152.16,9955.27,13758.05888888889,3.4723132103178207,122820.0
14214,3,3374.6,165.775,165.775,1.180880696971493,1.0
14215,16,912046.13,9943.36,19712.999333333333,0.5291936275196957,304234.0
14216,18,522273.93,1121.04,4921.480416666666,2.342736119338754,25018.5
14217,12,105406.73,2257.48,2576.972142857143,1.7032403908175502,1.0
14218,40,3923237.66,2551.575,7281.619333333333,-15.603404459570772,429870.0
14219,6,101864.05,4796.43,14266.074,0.4163588626213075,41758.8
14223,24,281583.02,133.81,-513.3693333333333,0.765845184841046,21698.2
14224,9,12007.65,66.145,197.3975,3.8141518115534687,1.0
14225,13,99378.69,846.84,1644.8733333333332,3.794596205685545,1.0
14226,13,470461.05,297.15,-2145.259166666667,0.9523912765998376,1.0
14227,17,203173.39,-498.775,-229.323125,2.062179500967129,13510.2
14228,87,1154824.91,585.04,2065.576813186813,1.7858932398678518,318889.0
14229,27,67107518.02,68304.51,254609.19891304345,2.016380548594755,3284300.54
14230,18,2376061.58,20722.11,17620.371875,1.0106749842737663,133873.8
14231,14,102957.47,926.72,2464.6561538461538,1.2581797124579694,1.0
14232,20,1753381.94,31520.800000000003,71108.3961111111,2.250732661247783,927273.8600000001
14233,18,2853675.2,29907.74,43452.060000000005,3.672314915166239,289445.8
14234,20,109653.13,230.94,515.85,3.0112774710580537,19177.39
14235,28,2688626.01,9150.85,19259.805476190475,3.803597808681469,1.81685679168755
14236,15,334108.78,5151.065,12605.092857142856,4.434190565120737,49537.4
14237,25,2132836.73,4248.78,4905.746888888889,4.993558508343956,298515.89
14239,2,2453023.47,-341590.69,-341590.69,1.1088014579819734,1.0
14240,5,21855.52,520.135,627.5125,1.8812181087432367,1.0
14241,19,218718.85,413.3,884.8717021276595,0.3459784101827529,20470.0
14242,6,166143.86,2885.8,17003.684,13.05997103955572,81880.0
14243,3,602848.23,4375.47,-1887.24,0.0350237405524106,1.0
14244,2,8804.18,1266.03,1266.03,5.032723092894511,1.0
14245,19,3163057.69,37547.38,50627.22789473685,0.5228665304552191,231311.0
14246,17,2725356.86,36156.05,46145.256875,1.0544387937512156,208794.0
14247,16,520024.75,13325.42,14310.658666666666,3.8942031124480128,79014.2
14248,18,619666.89,182.94,22735.645625,23.43380005344484,400843.88999999996
14249,20,1262436.43,2786.53,5072.528409090909,0.7809811065100523,70007.4
14250,11,176843.71,306.23,1212.83,2.097513109174197,1.0
14256,17,194307.54,792.6,2961.1473333333333,1.2807120094258824,26611.0
14257,4,10575.41,249.57,254.27666666666664,0.7750999724833363,1.0
14258,28,1861181.69,14440.29,23907.26806451613,1.8133307554728844,302004.38
14259,2,34000.630000000005,10001.26,10001.26,1.7562909863728993,1.0
14260,21,389490.44,2874.45,8411.425416666667,1.9700098415766,81880.0
14261,8,30287.29,44.010000000000005,177.49166666666667,1.2757496626472689,1.0
14262,2,22473.96,3683.89,3683.89,1.7802826026209888,1.0
14263,21,500658.91,3386.94,7194.6154166666665,3.053096568280389,56906.6
14264,15,372660.4,2875.85,7099.62090909091,2.117085689813031,1.0
14265,19,531020.11,2888.025,9293.237777777778,3.424576519333703,51993.8
14266,2,3217.07,144.0,144.0,17.063041836204995,1.0
14267,20,357939.27,28.51,-247.22903225806456,3.721689995065364,24310.35
14268,29,6240464.61,24533.17,64226.737142857135,3.027961246622629,948485.71
14269,6,90788.64,1505.06,8483.355999999998,2.610205417770329,1.0
14270,23,560677.76,693.66,1669.036,3.70320377965411,15147.8
14271,23,1636997.69,2080.05,6243.345531914893,0.9385309517449594,1.0
14272,13,143543.48,327.26000000000005,2364.985833333333,1.913336641970781,16376.0
14273,38,1109175.51,-1320.165,-238.2375,1.8569459760250209,353292.81999999995
14274,13,3462992.18,275.445,3325.8658333333333,43.988801903676254,4.9270825966557386
14275,7,31301.620000000003,982.705,985.595,0.7452649415589352,1.0
14276,26,1832083.96,8338.635,15168.459375,2.291776518801027,252940.0
14277,17,715659.51,1997.79,3475.4586666666664,51.95756289188416,41739.600000000006
14278,20,685908.19,3216.79,7077.023636363636,4.095676419901037,38074.2
14279,16,461302.27,2643.47,8993.747333333333,1.547055036169668,61410.0
14280,16,566711.45,1859.815,7102.31,2.3204048550633662,127981.2
14281,47,1093538.89,2415.745,3616.581851851852,1.6224946512876193,440767.61
14282,23,4769450.39,18344.21,35916.776190476194,1.849495492917792,518705.0
14283,27,6452122.45,13737.18,37762.7037254902,0.9331431705856728,700960.63
14284,26,1125001.64,2399.36,5607.639152542373,3.8244042026463183,1.0
14285,17,223144.44,10645.65,9208.77625,4.894762334208282,212222.05
14286,16,977046.21,19332.68,32588.96066666667,1.1558368360079918,137149.0
14287,43,2322897.21,19106.195,26465.00952380952,7.754302223299842,1243229.73
14289,24,2495580.96,-1268.14,-4825.871875,3.49768696744665,119522.66
14290,135,2587964.88,2396.955,4924.33604477612,1.6933205059567888,1886231.05
14291,9,102705.33,2335.585,3233.7475,7.823274605125167,1.0
14292,11,261666.36,1614.8849999999998,7325.205000000001,4.148519511640701,1.0
14294,28,4754791.68,14829.515,27030.5655,3.6812557054024295,368460.0
14295,23,292882.33,384.755,971.3840909090908,1.446638996623661,48329.32
14296,26,1169938.98,11973.15,29473.5172,4.616634792354725,502502.65
14297,36,3067717.49,10436.49,19742.25933333333,5.460327117670799,562876.47
14298,73,9331259.87,5039.51,34781.16089108911,0.6517948363600766,4492519.71
14299,24,943883.02,1727.345,8150.80588235294,3.3909996601061856,107672.2
14301,40,3960540.82,731.03,9878.868764044944,0.561887909035615,2.4069477763872884
14302,25,1192155.94,2508.49,8454.669230769232,2.488756630277748,104336.9
14303,20,347717.22,844.9300000000001,1756.3950000000002,1.3636483116941978,16785.4
14304,18,538199.61,3438.62,5738.468823529412,1.08614720103569,1.0
14305,16,818583.06,15718.57,21776.605333333333,3.303795463346139,61410.0
14306,25,905455.62,647.3499999999999,4734.505769230769,1.1717194929995576,143290.0
14307,24,1338604.75,6121.125,17205.134374999998,3.1674159231841963,184230.0
14309,9,13967.38,403.94,551.31625,0.7524675350710011,2170.8
14310,28,5648352.56,2605.965,14305.529782608695,1.2051706984806203,327520.0
14311,22,1066276.39,3299.565,6570.7716666666665,5.066627237240056,1.0
14312,10,15498.03,418.89,502.79333333333335,2.080070821904461,3886.8
14314,1,10467.36,222.74,222.74,0.0,1.0
14315,11,236829.86,10443.43,14227.348999999998,0.9041216339865252,40940.0
14316,21,1891486.09,15025.355,26329.07230769231,1.2746903150633264,143290.0
14317,34,8840483.2,33166.47,80559.30558139535,1.6390976230801502,1703830.7000000002
14318,19,212173.55,458.375,1937.301363636364,2.9966459061461714,43228.2
14319,8,76745.76,8259.7,6956.884285714286,1.0130071029331134,1.0
14320,5,21578.3,87.46499999999999,639.6375,6.698442416687136,1.0
14321,13,62095.79,320.76,729.798125,4.438932172374326,8597.4
14322,4,22179.0,3014.33,2745.48,5.79588800216421,1.0
14324,30,666739.79,493.57,857.4079545454545,0.7484644046817723,0.1372713794620498
14325,13,134991.7,919.82,1384.911176470588,1.0809701633507838,1.0
14326,7,59568.42,773.995,4828.945,2.7726772004360702,1.0
14327,5,14166.26,467.025,521.68,0.8988963918493661,1.0
14328,4,136786.82,7350.269999999999,18394.32,0.5157368231822335,1.0
14329,10,62034.69,2081.06,2477.451111111111,3.833016655680878,1.0
14331,2,441694.73,,,0.0027552966276052,1.0
14332,19,352660.29,2340.02,5154.383333333333,2.959584704022106,39711.8
14333,5,17478.6,255.025,451.565,4.596134701863995,1.0
14334,1,1062.88,35.69,35.69,0.0,1.0
14335,20,720517.84,3279.5,7072.761600000001,1.4734735783918964,21402.29
14336,11,85581.47,312.53,1114.719,15.70393684520726,1.0
14337,11,77737.84,1390.725,1249.112,3.4130096745677525,23281.45
14338,26,1654862.67,26799.44,40945.81583333333,2.0226524295215387,1204766.5
14339,12,84055.64,-301.255,-218.148,4.569734999340913,1.0
14340,4,12240.69,1177.35,1436.86,1.1458504381697436,1.0
14341,6,44318.71,330.67,3086.728,2.7206793699545857,1.0
14342,8,7109.29,-8.04,54.33571428571429,0.3110015205456522,1.0
14343,18,1131182.49,2118.375,32307.0475,0.8180837381950636,474038.64
14344,1,1492211.32,,,100.0,1.0
14345,2,89066.12000000001,,,2.147516923382314,1.0
14346,19,198939.21,438.805,1544.704230769231,0.8624745217395806,1.0
14347,7,4077.68,96.18,157.42,0.6802887916658492,1.0
14348,4,7562.490000000001,247.97,1117.1933333333334,0.1676696431995281,1.0
14349,13,107680.09,237.265,462.1225,24.55544938716155,1.0
14350,24,13683748.45,7343.32,113936.97739130436,0.3902809978942575,3127974.0
14351,16,982360.18,8102.89,13912.394,1.0196942225406571,1.0
14352,7,22342.33,349.255,1227.2916666666667,5.159578253476696,1.0
14353,26,1223273.04,10601.235,19646.52923076924,2.740347322622266,170118.03999999998
14354,9,41231.58,458.015,744.65125,6.040442786815349,1.0
14356,3,3184.69,189.06,189.06,5.94217961559838,1164.6
14357,27,2012093.88,1487.775,16838.554629629627,2.0961715762487185,736105.8
14358,18,269123.63,977.725,1483.8394444444443,4.079786676480248,1.0
14359,6,34577.87,1315.66,2073.8540000000003,3.8841605917310695,1.0
14360,17,336294.78,1742.99,2885.5726666666665,4.144765494129882,22517.0
14361,20,619930.7,4109.18,9679.878571428571,3.5879268440811205,43805.8
14362,19,370699.59,93.19,451.19294117647047,3.952933964669344,1.0
14363,16,125626.18,1262.755,1824.081111111111,3.700311511501823,9825.6
14364,35,1108444.59,2401.35,4055.083658536585,2.5826848052007723,521671.82999999996
14365,28,3313902.37,1154.5,4830.833611111111,14.674780536760352,55304.57
14367,3,4426.26,716.655,716.655,6.245227347693086,1.0
14368,19,244580.7,877.215,2109.185555555556,3.133342083001643,18013.6
14370,10,25701.41,293.6,543.2433333333333,2.500991190755682,1.0
14371,47,2910998.14,5474.305,8467.560384615384,1.49165330624361,911108.54
14372,10,64981.13,859.82,831.6777777777778,1.9042912919489088,1.0
14373,12,84556.6,256.79,970.1772727272728,15.98082231310152,1.0
14374,38,853722.13,2449.875,2668.9929545454547,0.9049665843850152,73887.18000000001
14375,21,2209260.95,16669.34,44539.92095238096,3.940114453206625,319695.72
14377,11,23693.02,88.47999999999999,321.35125,3.0290355556193345,29.7
14378,30,1447461.3,322.015,1049.5626785714287,0.8011951683958667,1.0
14379,16,300517.24,2730.55,3842.378,0.6187165834479247,1.0
14380,11,141485.4,5478.860000000001,6661.489166666666,8.055354121343969,36436.6
14381,7,49323.83,2594.97,2655.11,1.723852344799664,1.0
14382,68,10699471.74,11868.24,23181.176741573032,2.74683944349574,2951419.6
14383,12,46358.29,-143.27,64.10090909090913,4.019151698649799,1.0
14384,16,1798399.29,29094.58,38111.95,5.2180125137838544,174813.8
14385,20,743446.9,11213.68,13479.75157894737,3.862395552392512,54859.6
14386,16,528104.38,3092.84,4137.843571428572,1.2819662658355533,1.0
14387,20,283669.36,2989.045,4261.608888888888,0.3423880534718307,7.677997595811006
14388,22,2370183.21,7332.73,15285.883703703705,4.833138194409875,238825.66
14391,27,300947.94,2326.99,4540.4312,2.7544431771156166,282330.1
14392,11,562206.26,43186.185,50659.371,0.7378982226202889,558057.75
14393,7,34717.62,783.46,1224.0183333333334,1.4509347126905587,1.0
14394,13,507323.93,14430.115,19215.605,5.647813616834514,56906.6
14395,11,63296.04,337.735,1019.002,1.1997748990300183,1.0
14396,20,21409.8,111.15,145.98368421052632,0.1131724724191725,2577.2799999999997
14397,17,391724.93,987.645,2137.644375,3.465135599105219,40940.0
14398,16,511099.6,3326.52,6457.8722727272725,2.266166907585136,10583.55
14399,37,2335938.47,2464.725,12496.6075,0.2171632543043824,4.387636419634263
14401,12,107938.8,170.35500000000002,2252.343125,5.389415113008482,1.0
14402,10,1758972.67,3049.57,3027.16,11.884334166488216,0.013583047136896606
